,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
3624,GRZ,2023-01-02,2024-01-22,385,Monday,169210,EUR,30805,500001,48934,0.06160987678024644,1.5885083590326246,0.09786780426439147,25-45,F,qperez,kbyrd@example.com,Jeffery Murphy,M,31
3625,BYU,2023-08-22,2024-03-10,201,Tuesday,629164,EUR,10825,500000,23060,0.02165,2.130254041570439,0.04612,40-65,M,qperez,kbyrd@example.com,Jeffery Murphy,M,31
3626,KTR,2023-07-18,2024-06-12,330,Tuesday,724514,EUR,74236,500000,283775,0.148472,3.822606282666092,0.56755,45-65,B,qperez,kbyrd@example.com,Jeffery Murphy,M,31
3627,KTR,2022-07-07,2024-02-21,594,Thursday,963358,GBP,16418,500002,335081,0.03283586865652537,20.409367767084905,0.6701593193627225,30-45,M,wagnerbonnie,qandrade@example.org,Mariah Mcdaniel,F,82
3628,AKX,2022-09-17,2024-08-28,711,Saturday,194547,EUR,20677,499999,171133,0.041354082708165416,8.276490786864633,0.34226668453336906,35-45,B,wagnerbonnie,qandrade@example.org,Mariah Mcdaniel,F,82
3629,GRZ,2023-05-23,2025-03-29,676,Tuesday,238485,USD,20921,499998,147425,0.041842167368669476,7.04674728741456,0.2948511794047176,40-50,F,wagnerbonnie,qandrade@example.org,Mariah Mcdaniel,F,82
3630,BYU,2024-04-02,2025-03-18,350,Tuesday,151441,EUR,46963,500000,116669,0.093926,2.4842748546728277,0.233338,25-40,F,wagnerbonnie,qandrade@example.org,Mariah Mcdaniel,F,82
3631,KTR,2023-10-09,2024-08-18,314,Monday,44350,USD,22121,499997,41139,0.04424226545359272,1.8597260521676235,0.08227849367096203,45-60,F,wagnerbonnie,qandrade@example.org,Mariah Mcdaniel,F,82
3632,KTR,2022-07-13,2022-10-20,99,Wednesday,512143,GBP,47418,500000,329504,0.094836,6.948922350162386,0.659008,20-25,B,tamararamirez,jasonlamb@example.net,Jared Fowler,M,46
3633,KTR,2024-03-08,2024-10-24,230,Friday,802978,EUR,31540,499999,313938,0.06308012616025233,9.953646163601775,0.6278772557545115,30-45,B,tamararamirez,jasonlamb@example.net,Jared Fowler,M,46
3634,GRZ,2023-11-22,2024-12-26,400,Wednesday,28923,EUR,52245,500000,7944,0.10449,0.15205282802182027,0.015888,30-40,F,tamararamirez,jasonlamb@example.net,Jared Fowler,M,46
3635,BYU,2022-05-24,2022-07-05,42,Tuesday,559889,GBP,30004,500002,353767,0.06000775996896012,11.79066124516731,0.7075311698753205,20-35,B,tamararamirez,jasonlamb@example.net,Jared Fowler,M,46
3636,BYU,2023-03-07,2023-11-09,247,Tuesday,378827,GBP,53192,500005,275817,0.10638293617063829,5.185309821025718,0.5516284837151628,20-25,F,tamararamirez,jasonlamb@example.net,Jared Fowler,M,46
3637,GRZ,2022-05-09,2023-02-12,279,Monday,122079,USD,26461,499998,76920,0.052922211688846754,2.9069196175503573,0.15384061536246146,25-40,B,tamararamirez,jasonlamb@example.net,Jared Fowler,M,46
3638,AKX,2023-05-31,2024-02-16,261,Wednesday,856553,GBP,10314,499997,810288,0.020628123768742613,78.56195462478185,1.620585723514341,40-45,M,tamararamirez,jasonlamb@example.net,Jared Fowler,M,46
3639,AKX,2023-02-21,2023-11-04,256,Tuesday,681278,EUR,19280,500000,379900,0.03856,19.70435684647303,0.7598,20-25,B,tamararamirez,jasonlamb@example.net,Jared Fowler,M,46
3640,GRZ,2023-12-18,2024-03-23,96,Monday,887661,USD,79819,500000,451650,0.159638,5.658427191520816,0.9033,35-55,M,smithjames,marcusbarnes@example.net,Thomas Williamson,M,42
3641,GRZ,2023-08-04,2024-07-04,335,Friday,349297,USD,16007,499996,231353,0.032014256114048914,14.453239207846567,0.46270970167761344,30-55,F,smithjames,marcusbarnes@example.net,Thomas Williamson,M,42
3642,AKX,2023-04-21,2024-06-19,425,Friday,116418,GBP,23336,500001,5808,0.04667190665618669,0.2488858416181008,0.011615976768046463,25-35,F,smithjames,marcusbarnes@example.net,Thomas Williamson,M,42
3643,GRZ,2023-04-02,2023-12-18,260,Sunday,620471,USD,47904,499998,468476,0.09580838323353294,9.779475617902472,0.9369557478229913,40-60,B,smithjames,marcusbarnes@example.net,Thomas Williamson,M,42
3644,BYU,2024-04-07,2025-11-15,587,Sunday,96394,GBP,31474,500000,25144,0.062948,0.798881616572409,0.050288,35-45,M,smithjames,marcusbarnes@example.net,Thomas Williamson,M,42
3645,BYU,2022-07-16,2022-12-12,149,Saturday,222956,EUR,69411,499997,101627,0.13882283293699763,1.4641339268991946,0.2032552195313172,40-55,F,johnlee,ericporter@example.com,Kevin Hernandez,M,72
3646,AKX,2024-02-27,2024-07-04,128,Tuesday,176758,GBP,66721,499999,65089,0.13344226688453376,0.9755399349530133,0.13017826035652072,40-50,B,johnlee,ericporter@example.com,Kevin Hernandez,M,72
3647,AKX,2022-12-17,2024-07-11,572,Saturday,509164,GBP,30481,499999,302557,0.06096212192424385,9.92608510219481,0.6051152102304205,30-35,F,johnlee,ericporter@example.com,Kevin Hernandez,M,72
3648,BYU,2022-07-20,2023-12-15,513,Wednesday,766763,USD,40187,500000,675576,0.080374,16.81080946574763,1.351152,30-35,F,johnlee,ericporter@example.com,Kevin Hernandez,M,72
3649,BYU,2024-04-13,2025-04-28,380,Saturday,472763,GBP,10545,500001,197885,0.02108995782008436,18.765765765765767,0.3957692084615831,25-45,M,johnlee,ericporter@example.com,Kevin Hernandez,M,72
3650,KTR,2022-08-25,2023-03-06,193,Thursday,200558,GBP,30680,500002,110617,0.06135975456098176,3.605508474576271,0.22123311506753973,30-55,M,johnlee,ericporter@example.com,Kevin Hernandez,M,72
3651,KTR,2023-01-23,2023-03-16,52,Monday,905871,EUR,76556,499999,807581,0.15311230622461244,10.548892314122995,1.6151652303304607,20-40,B,johnlee,ericporter@example.com,Kevin Hernandez,M,72
3652,AKX,2023-12-02,2024-07-12,223,Saturday,614783,USD,3645,499998,342254,0.00729002916011664,93.89684499314129,0.6845107380429521,25-35,M,johnlee,ericporter@example.com,Kevin Hernandez,M,72
3653,BYU,2023-11-28,2024-12-17,385,Tuesday,957186,EUR,31869,499999,205038,0.06373812747625496,6.433775769556623,0.41007682015364033,20-30,F,michelle31,wmiller@example.com,Samuel Hardy,M,84
3654,AKX,2022-12-12,2023-10-16,308,Monday,934964,GBP,63284,500000,485078,0.126568,7.665097022944188,0.970156,35-55,B,michelle31,wmiller@example.com,Samuel Hardy,M,84
3655,KTR,2023-04-02,2023-08-27,147,Sunday,61528,EUR,54863,499999,16984,0.1097262194524389,0.3095711135009023,0.033968067936135875,20-30,F,michelle31,wmiller@example.com,Samuel Hardy,M,84
3656,BYU,2022-06-06,2024-01-27,600,Monday,227480,GBP,76735,499999,53010,0.1534703069406139,0.6908190525835668,0.10602021204042408,40-60,M,michelle31,wmiller@example.com,Samuel Hardy,M,84
3657,GRZ,2024-01-26,2024-11-22,301,Friday,303815,USD,25914,500001,73804,0.051827896344207314,2.848035810758663,0.14760770478459043,35-45,F,chelsearodriguez,yadams@example.net,Tiffany Stewart,F,48
3658,KTR,2023-12-18,2025-02-14,424,Monday,541534,GBP,46159,500003,266402,0.09231744609532343,5.7713988604605815,0.5328008031951809,40-45,M,chelsearodriguez,yadams@example.net,Tiffany Stewart,F,48
3659,GRZ,2023-07-01,2024-05-14,318,Saturday,234466,EUR,65398,499998,32929,0.13079652318609275,0.5035169271231537,0.06585826343305373,25-40,B,chelsearodriguez,yadams@example.net,Tiffany Stewart,F,48
3660,AKX,2022-07-01,2023-07-07,371,Friday,481446,USD,3276,500002,176128,0.006551973792104831,53.763125763125764,0.3522545909816361,30-45,F,chelsearodriguez,yadams@example.net,Tiffany Stewart,F,48
3661,BYU,2023-07-18,2025-03-30,621,Tuesday,690311,GBP,33950,499997,227352,0.06790040740244442,6.696671575846834,0.45470672824036945,40-65,B,chelsearodriguez,yadams@example.net,Tiffany Stewart,F,48
3662,GRZ,2022-06-09,2023-09-19,467,Thursday,86682,GBP,24085,499995,20387,0.048170481704817046,0.8464604525638364,0.040774407744077444,30-45,F,chelsearodriguez,yadams@example.net,Tiffany Stewart,F,48
3663,BYU,2023-02-27,2024-08-31,551,Monday,239461,EUR,31626,500001,111012,0.06325187349625301,3.5101498766837413,0.22202355595288809,40-55,F,chelsearodriguez,yadams@example.net,Tiffany Stewart,F,48
3664,KTR,2023-03-18,2025-03-10,723,Saturday,966239,USD,30767,499998,356879,0.06153424613698455,11.59940845711314,0.7137608550434201,20-45,M,chelsearodriguez,yadams@example.net,Tiffany Stewart,F,48
3665,KTR,2023-08-05,2024-06-13,313,Saturday,538375,GBP,20624,499999,222507,0.04124808249616499,10.788741272304112,0.44501489002978006,45-55,F,casehannah,sherrymartinez@example.org,Mary Lucas,F,78
3666,BYU,2023-04-26,2023-05-14,18,Wednesday,78877,USD,34400,499998,54296,0.06880027520110081,1.5783720930232559,0.10859243436973748,35-50,F,casehannah,sherrymartinez@example.org,Mary Lucas,F,78
3667,GRZ,2022-07-01,2024-01-26,574,Friday,579948,USD,18209,500001,84988,0.03641792716414567,4.66736229337141,0.1699756600486799,45-55,M,casehannah,sherrymartinez@example.org,Mary Lucas,F,78
3668,GRZ,2022-08-08,2024-07-20,712,Monday,107436,EUR,42990,500002,70192,0.08597965608137567,1.6327518027448245,0.14038343846624612,30-50,M,casehannah,sherrymartinez@example.org,Mary Lucas,F,78
3669,AKX,2023-03-20,2024-04-11,388,Monday,751787,USD,90774,500003,69405,0.18154691071853568,0.7645911824971908,0.13880916714499714,30-45,B,smithsara,joelleon@example.org,Laurie Moore,F,18
3670,GRZ,2024-03-16,2025-11-19,613,Saturday,892429,GBP,68189,500000,319411,0.136378,4.684201264133511,0.638822,25-40,B,smithsara,joelleon@example.org,Laurie Moore,F,18
3671,KTR,2023-11-15,2024-05-27,194,Wednesday,379380,USD,28543,500000,321320,0.057086,11.257401114108537,0.64264,25-35,B,smithsara,joelleon@example.org,Laurie Moore,F,18
3672,KTR,2023-07-09,2024-08-03,391,Sunday,312589,EUR,23652,500001,194150,0.04730390539218922,8.208608151530527,0.3882992234015532,35-60,M,smithsara,joelleon@example.org,Laurie Moore,F,18
3673,AKX,2023-09-22,2024-12-28,463,Friday,885132,GBP,10662,500000,402049,0.021324,37.70859125867567,0.804098,20-25,M,smithsara,joelleon@example.org,Laurie Moore,F,18
3674,BYU,2022-11-12,2024-10-22,710,Saturday,100936,USD,36698,499998,51971,0.07339629358517434,1.416180718295275,0.10394241576966308,20-35,M,smithsara,joelleon@example.org,Laurie Moore,F,18
3675,KTR,2022-05-25,2024-03-15,660,Wednesday,374918,USD,26034,499998,370073,0.052068208272833094,14.21498809249443,0.7401489605958423,30-55,M,ucollins,tiffany18@example.org,Juan Sandoval,M,40
3676,GRZ,2022-07-08,2023-03-30,265,Friday,730156,GBP,44559,500000,238668,0.089118,5.356224331784825,0.477336,35-50,B,ucollins,tiffany18@example.org,Juan Sandoval,M,40
3677,KTR,2024-01-02,2024-11-06,309,Tuesday,529808,USD,38769,499999,58990,0.07753815507631015,1.5215765173205396,0.11798023596047193,45-60,B,ucollins,tiffany18@example.org,Juan Sandoval,M,40
3678,GRZ,2024-03-02,2024-10-06,218,Saturday,542938,EUR,19362,499998,162890,0.03872415489661959,8.412870571221982,0.3257813031252125,40-50,M,alexanderjennifer,garciascott@example.net,Daniel Williams,M,59
3679,KTR,2022-10-22,2023-12-02,406,Saturday,80462,EUR,20194,499994,409,0.040388484661815945,0.02025354065564029,0.0008180098161177934,30-55,M,alexanderjennifer,garciascott@example.net,Daniel Williams,M,59
3680,GRZ,2023-03-04,2023-12-08,279,Saturday,620692,USD,29776,499996,242199,0.05955247641981136,8.134034121440086,0.4844018752150017,45-65,M,alexanderjennifer,garciascott@example.net,Daniel Williams,M,59
3681,KTR,2023-05-14,2024-01-17,248,Sunday,432805,GBP,19546,500000,375910,0.039092,19.232067942289984,0.75182,45-50,B,alexanderjennifer,garciascott@example.net,Daniel Williams,M,59
3682,GRZ,2023-08-02,2025-07-16,714,Wednesday,447416,USD,83023,499998,263843,0.16604666418665676,3.1779506883634654,0.527688110752443,30-50,B,alexanderjennifer,garciascott@example.net,Daniel Williams,M,59
3683,GRZ,2022-10-25,2023-12-17,418,Tuesday,288478,USD,94265,499999,95249,0.18853037706075412,1.0104386569776693,0.190498380996762,30-45,F,alexanderjennifer,garciascott@example.net,Daniel Williams,M,59
3684,KTR,2024-02-09,2024-06-08,120,Friday,3934,EUR,78110,500000,301,0.15622,0.003853539879656894,0.000602,25-30,B,alexanderjennifer,garciascott@example.net,Daniel Williams,M,59
3685,BYU,2024-02-04,2025-08-05,548,Sunday,665666,EUR,36226,500001,175165,0.0724518550962898,4.835339259095677,0.35032929934140133,25-50,M,zrichmond,uberg@example.org,Melissa Hughes,F,46
3686,KTR,2023-09-10,2023-09-20,10,Sunday,245862,EUR,12647,499998,186513,0.025294101176404706,14.7476081284099,0.37302749210996844,35-60,B,zrichmond,uberg@example.org,Melissa Hughes,F,46
3687,AKX,2022-07-07,2024-04-02,635,Thursday,937923,GBP,32210,499998,486947,0.06442025768103073,15.117882645141261,0.9738978955915824,40-60,M,zrichmond,uberg@example.org,Melissa Hughes,F,46
3688,BYU,2022-05-01,2022-06-27,57,Sunday,781693,USD,30492,500001,685642,0.060983878032243935,22.485963531418076,1.371281257437485,30-40,F,zrichmond,uberg@example.org,Melissa Hughes,F,46
3689,GRZ,2022-08-05,2022-11-09,96,Friday,137308,GBP,58421,499999,13996,0.11684223368446738,0.23957138700124955,0.027992055984111967,30-55,B,zrichmond,uberg@example.org,Melissa Hughes,F,46
3690,BYU,2024-01-08,2024-12-30,357,Monday,898526,GBP,71788,500002,868187,0.1435754256982972,12.093762188666629,1.736367054531782,35-55,F,zrichmond,uberg@example.org,Melissa Hughes,F,46
3691,GRZ,2023-10-12,2025-08-31,689,Thursday,890335,USD,77365,500003,60708,0.15472907162557026,0.7846959219285207,0.12141527150837095,30-55,M,zrichmond,uberg@example.org,Melissa Hughes,F,46
3692,GRZ,2022-09-05,2024-04-06,579,Monday,777083,GBP,74933,499999,286577,0.14986629973259946,3.8244431692311798,0.5731551463102926,40-55,B,bmunoz,uconway@example.com,Maria Huang,F,42
3693,BYU,2024-04-28,2024-06-01,34,Sunday,704487,EUR,32804,499999,482042,0.06560813121626244,14.694610413364224,0.9640859281718563,35-55,M,bmunoz,uconway@example.com,Maria Huang,F,42
3694,AKX,2024-03-17,2026-02-26,711,Sunday,378212,EUR,23549,500000,11079,0.047098,0.47046583719053886,0.022158,35-45,F,rickdawson,russellkevin@example.org,Paula Rodriguez,F,50
3695,AKX,2023-03-30,2024-10-16,566,Thursday,172720,EUR,15723,500002,138235,0.031445874216503134,8.791897220632196,0.2764688941244235,45-50,F,rickdawson,russellkevin@example.org,Paula Rodriguez,F,50
3696,BYU,2023-05-20,2024-03-25,310,Saturday,431460,EUR,34416,499998,249877,0.06883227532910131,7.260489307298931,0.4997559990239961,45-60,F,vgardner,tina26@example.com,Veronica Hansen,F,61
3697,GRZ,2024-03-18,2026-01-13,666,Monday,268735,USD,25234,499995,156380,0.05046850468504685,6.197194261710391,0.31276312763127634,20-40,M,vgardner,tina26@example.com,Veronica Hansen,F,61
3698,AKX,2023-07-11,2024-02-01,205,Tuesday,808813,GBP,53720,500002,719320,0.10743957024171903,13.390171258376768,1.438634245463018,30-50,B,vgardner,tina26@example.com,Veronica Hansen,F,61
3699,GRZ,2023-12-14,2025-10-04,660,Thursday,462589,GBP,11600,500000,361939,0.0232,31.201637931034483,0.723878,30-40,F,vgardner,tina26@example.com,Veronica Hansen,F,61
3700,KTR,2022-09-30,2024-03-07,524,Friday,909473,USD,19055,500000,719950,0.03811,37.78273419050118,1.4399,45-50,F,kayleecarson,scottbonnie@example.org,Diana Rivers,F,29
3701,KTR,2023-03-13,2023-04-18,36,Monday,738091,EUR,31585,499999,526672,0.06317012634025268,16.674750672787717,1.0533461066922134,25-45,F,kayleecarson,scottbonnie@example.org,Diana Rivers,F,29
3702,AKX,2022-09-13,2023-09-29,381,Tuesday,165894,GBP,40366,500001,77553,0.08073183853632293,1.921245602734975,0.1551056897886204,35-45,F,kayleecarson,scottbonnie@example.org,Diana Rivers,F,29
3703,GRZ,2023-10-30,2024-08-28,303,Monday,194605,USD,75402,499999,135718,0.15080430160860323,1.79992573141296,0.2714365428730858,40-55,F,kayleecarson,scottbonnie@example.org,Diana Rivers,F,29
3704,AKX,2022-12-17,2023-01-28,42,Saturday,743810,EUR,49355,500002,95789,0.09870960516157935,1.940816533279303,0.19157723369106525,20-30,B,kayleecarson,scottbonnie@example.org,Diana Rivers,F,29
3705,BYU,2022-05-29,2022-06-06,8,Sunday,136776,EUR,11033,500002,23162,0.022065911736353055,2.099338348590592,0.04632381470474118,25-30,F,nathanlopez,kevinsummers@example.org,Jason Lopez,M,57
3706,BYU,2024-03-28,2025-12-31,643,Thursday,980769,GBP,22898,499998,121680,0.04579618318473274,5.31400122281422,0.24336097344389376,25-40,M,nathanlopez,kevinsummers@example.org,Jason Lopez,M,57
3707,BYU,2024-03-03,2025-09-24,570,Sunday,606777,EUR,38159,500000,569637,0.076318,14.927985534212112,1.139274,40-50,M,tonyaayala,garrett36@example.com,Kimberly Davis,F,62
3708,BYU,2023-09-30,2024-09-07,343,Saturday,370011,USD,36553,500000,108823,0.073106,2.9771291002106532,0.217646,25-45,M,tonyaayala,garrett36@example.com,Kimberly Davis,F,62
3709,KTR,2022-11-28,2023-07-13,227,Monday,847414,USD,38202,499999,273333,0.07640415280830562,7.154939531961677,0.5466670933341866,30-45,F,tonyaayala,garrett36@example.com,Kimberly Davis,F,62
3710,AKX,2022-05-03,2023-04-25,357,Tuesday,817753,USD,27061,500001,22998,0.05412189175621649,0.8498577288348546,0.04599590800818398,45-65,F,melissabeltran,wilsoncarlos@example.org,Yvonne Stuart,F,48
3711,AKX,2023-09-27,2023-11-04,38,Wednesday,550903,GBP,76492,500003,331262,0.15298308210150738,4.330675103278774,0.6625200248798507,40-60,B,melissabeltran,wilsoncarlos@example.org,Yvonne Stuart,F,48
3712,AKX,2024-02-13,2024-10-21,251,Tuesday,3816,USD,15800,500000,345,0.0316,0.021835443037974682,0.00069,25-50,F,melissabeltran,wilsoncarlos@example.org,Yvonne Stuart,F,48
3713,BYU,2022-11-19,2024-02-21,459,Saturday,808845,USD,17204,499999,173899,0.03440806881613763,10.108056265984654,0.3477986955973912,40-45,F,melissabeltran,wilsoncarlos@example.org,Yvonne Stuart,F,48
3714,GRZ,2023-10-02,2024-02-08,129,Monday,991197,GBP,77704,499996,710847,0.1554092432739462,9.148139091938639,1.4217053736429892,45-55,M,melissabeltran,wilsoncarlos@example.org,Yvonne Stuart,F,48
3715,AKX,2023-01-09,2024-03-07,423,Monday,100790,GBP,25796,500002,49980,0.05159179363282547,1.9375096914250272,0.09995960016159935,30-45,M,melissabeltran,wilsoncarlos@example.org,Yvonne Stuart,F,48
3716,KTR,2023-05-09,2024-03-17,313,Tuesday,242767,EUR,76029,499998,196528,0.15205860823443293,2.5849083902195216,0.3930575722302889,20-25,B,geraldpotts,vtaylor@example.com,David Blair,M,41
3717,AKX,2024-03-10,2026-02-14,706,Sunday,764492,EUR,8349,499999,454565,0.01669803339606679,54.445442567972215,0.9091318182636365,20-45,B,geraldpotts,vtaylor@example.com,David Blair,M,41
3718,BYU,2022-05-18,2024-01-27,619,Wednesday,225871,EUR,50785,500002,24336,0.1015695937216251,0.4791966131731811,0.048671805312778746,45-60,B,geraldpotts,vtaylor@example.com,David Blair,M,41
3719,GRZ,2024-02-20,2025-08-01,528,Tuesday,77444,GBP,20127,500001,35749,0.04025391949216101,1.776171312167735,0.07149785700428599,30-50,B,tuckernicholas,josebell@example.net,Tina Sanford,F,87
3720,AKX,2023-06-30,2023-08-14,45,Friday,67345,USD,48910,499996,2530,0.09782078256626053,0.05172766305459006,0.005060040480323842,20-30,M,tuckernicholas,josebell@example.net,Tina Sanford,F,87
3721,GRZ,2022-12-08,2023-08-23,258,Thursday,803212,GBP,69609,500000,574676,0.139218,8.25577152379721,1.149352,30-45,M,tuckernicholas,josebell@example.net,Tina Sanford,F,87
3722,BYU,2022-10-07,2023-06-13,249,Friday,543004,USD,83240,500000,288670,0.16648,3.4679240749639595,0.57734,25-40,F,ojones,phillipsrobin@example.org,Tara Simpson,F,47
3723,BYU,2023-02-19,2023-10-24,247,Sunday,126364,EUR,39453,499998,16521,0.0789063156252625,0.41875142574709145,0.03304213216852867,20-30,M,ojones,phillipsrobin@example.org,Tara Simpson,F,47
3724,BYU,2023-01-24,2024-03-18,419,Tuesday,539986,EUR,50869,499997,327195,0.10173861043166259,6.4321099294265665,0.6543939263635582,20-30,B,ojones,phillipsrobin@example.org,Tara Simpson,F,47
3725,BYU,2023-03-09,2024-03-23,380,Thursday,835660,GBP,8299,499996,21300,0.01659813278506228,2.5665742860585614,0.04260034080272642,25-45,F,ojones,phillipsrobin@example.org,Tara Simpson,F,47
3726,AKX,2024-04-16,2026-02-24,679,Tuesday,817785,GBP,23022,500001,649320,0.04604390791218418,28.204326296585876,1.2986374027251946,40-60,M,nicholasgomez,josephhenderson@example.org,John Mccormick,M,57
3727,KTR,2023-08-30,2025-05-28,637,Wednesday,629186,EUR,61473,499997,540275,0.12294673768042608,8.78881785499325,1.0805564833389,30-45,M,nicholasgomez,josephhenderson@example.org,John Mccormick,M,57
3728,GRZ,2024-03-17,2024-03-29,12,Sunday,625335,EUR,52620,499999,387730,0.10524021048042097,7.368491068034968,0.7754615509231019,20-25,F,nicholasgomez,josephhenderson@example.org,John Mccormick,M,57
3729,GRZ,2022-05-20,2023-11-12,541,Friday,147208,USD,21189,500003,57465,0.042377745733525596,2.7120203879371374,0.11492931042413745,45-60,F,nicholasgomez,josephhenderson@example.org,John Mccormick,M,57
